Project,Absolute Path,Feature
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\builder\xsd\XmlConfigBuilderTest.java","Assertions"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\builder\xsd\XmlConfigBuilderTest.java","Disabled"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\builder\xsd\XmlConfigBuilderTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\builder\xsd\XmlMapperBuilderTest.java","Assertions"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\builder\xsd\XmlMapperBuilderTest.java","Disabled"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\builder\xsd\XmlMapperBuilderTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\BaseCacheTest.java","assertEquals"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\BaseCacheTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\CacheKeyTest.java","Assertions"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\CacheKeyTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\FifoCacheTest.java","Assertions"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\FifoCacheTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\LruCacheTest.java","Assertions"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\LruCacheTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\PerpetualCacheTest.java","Assertions"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\PerpetualCacheTest.java","Test"
"mybatis-3.5.6 mybatis-3","C:\JUnit5Projects\mybatis-3.5.6 mybatis-3\src\test\java\org\apache\ibatis\cache\ScheduledCacheTest.java","Assertions"
