App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
v1.2.0 jadx,JadxCLIArgsTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-cli\src\test\java\jadx\cli\JadxCLIArgsTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-cli\src\main\java\jadx\cli\JadxCLIArgs.java,jadx-cli\src\test\java\jadx\cli\JadxCLIArgsTest.java,jadx-cli\src\main\java\jadx\cli\JadxCLIArgs.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
v1.2.0 jadx,RenameConverterTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-cli\src\test\java\jadx\cli\RenameConverterTest.java,,jadx-cli\src\test\java\jadx\cli\RenameConverterTest.java,,true,false,false,false,false,false,false,false,false,false,false,false,false,,,false,false,false,false,true,false
v1.2.0 jadx,TestInput.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-cli\src\test\java\jadx\cli\TestInput.java,,jadx-cli\src\test\java\jadx\cli\TestInput.java,,false,false,false,false,false,true,false,false,false,false,false,false,false,,,false,true,false,false,false,false
v1.2.0 jadx,JadxArgsValidatorOutDirsTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\api\JadxArgsValidatorOutDirsTest.java,,jadx-core\src\test\java\jadx\api\JadxArgsValidatorOutDirsTest.java,,false,false,false,false,false,false,false,false,false,false,false,false,false,,,false,true,false,false,false,false
v1.2.0 jadx,JadxDecompilerTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\api\JadxDecompilerTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\main\java\jadx\api\JadxDecompiler.java,jadx-core\src\test\java\jadx\api\JadxDecompilerTest.java,jadx-core\src\main\java\jadx\api\JadxDecompiler.java,true,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,true,false
v1.2.0 jadx,NameMapperTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\core\deobf\NameMapperTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\main\java\jadx\core\deobf\NameMapper.java,jadx-core\src\test\java\jadx\core\deobf\NameMapperTest.java,jadx-core\src\main\java\jadx\core\deobf\NameMapper.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
v1.2.0 jadx,AccessInfoTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\core\dex\info\AccessInfoTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\main\java\jadx\core\dex\info\AccessInfo.java,jadx-core\src\test\java\jadx\core\dex\info\AccessInfoTest.java,jadx-core\src\main\java\jadx\core\dex\info\AccessInfo.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
v1.2.0 jadx,ArgTypeTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\core\dex\instructions\args\ArgTypeTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,jadx-core\src\test\java\jadx\core\dex\instructions\args\ArgTypeTest.java,jadx-core\src\main\java\jadx\core\dex\instructions\args\ArgType.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
v1.2.0 jadx,TypeUtilsTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\core\dex\nodes\utils\TypeUtilsTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx-core\src\test\java\jadx\core\dex\nodes\utils\TypeUtilsTest.java,jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
v1.2.0 jadx,TypeCompareTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\core\dex\visitors\typeinference\TypeCompareTest.java,C:\JUNit5Projects\v1.2.0 jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeCompare.java,jadx-core\src\test\java\jadx\core\dex\visitors\typeinference\TypeCompareTest.java,jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeCompare.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
