Project,Absolute Path,Feature
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestAnnotationsMix.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestAnnotationsMix.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestAnnotationsMix.java","assertSame"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestAnnotationsMix.java","assertTrue"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestAnnotationsRename.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestAnnotationsRenameDef.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\annotations\TestParamAnnotations.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArith.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArith2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArith3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArith4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArithConst.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArithNot.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestFieldIncrement.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestFieldIncrement2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestFieldIncrement3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestSpecialValues.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestSpecialValues2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestXor.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFill.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFill2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFill3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFill4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFillConstReplace.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFillWithMove.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayInit.java","Test"
