App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
MyBatisGeneratorRelease1.4.0 generator,FullyQualifiedJavaTypeTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\FullyQualifiedJavaTypeTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\FullyQualifiedJavaType.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\FullyQualifiedJavaTypeTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\FullyQualifiedJavaType.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
MyBatisGeneratorRelease1.4.0 generator,InnerClassTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\InnerClassTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\InnerClass.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\InnerClassTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\InnerClass.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
MyBatisGeneratorRelease1.4.0 generator,InnerInterfaceTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\InnerInterfaceTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\InnerInterface.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\InnerInterfaceTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\InnerInterface.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
MyBatisGeneratorRelease1.4.0 generator,InterfaceTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\InterfaceTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\Interface.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\InterfaceTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\Interface.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
MyBatisGeneratorRelease1.4.0 generator,JavaDomUtilsTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\JavaDomUtilsTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\JavaDomUtils.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\JavaDomUtilsTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\JavaDomUtils.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
MyBatisGeneratorRelease1.4.0 generator,MethodTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\MethodTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\Method.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\MethodTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\Method.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
MyBatisGeneratorRelease1.4.0 generator,TypeParameterTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\TypeParameterTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\TypeParameter.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\java\TypeParameterTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\java\TypeParameter.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false
MyBatisGeneratorRelease1.4.0 generator,FullyQualifiedKotlinTypeTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\kotlin\FullyQualifiedKotlinTypeTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\kotlin\FullyQualifiedKotlinType.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\kotlin\FullyQualifiedKotlinTypeTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\kotlin\FullyQualifiedKotlinType.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false
MyBatisGeneratorRelease1.4.0 generator,JavaToKotlinTypeConverterTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\kotlin\JavaToKotlinTypeConverterTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\kotlin\JavaToKotlinTypeConverter.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\dom\kotlin\JavaToKotlinTypeConverterTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\dom\kotlin\JavaToKotlinTypeConverter.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false
MyBatisGeneratorRelease1.4.0 generator,FullyQualifiedTableTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\FullyQualifiedTableTest.java,C:\JUNit5Projects\MyBatisGeneratorRelease1.4.0 generator\core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\FullyQualifiedTable.java,core\mybatis-generator-core\src\test\java\org\mybatis\generator\api\FullyQualifiedTableTest.java,core\mybatis-generator-core\src\main\java\org\mybatis\generator\api\FullyQualifiedTable.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
